Datum,Zaehlerstand
04.03.2017,898.00
05.03.2017,684.00
06.03.2017,554.00
07.03.2017,621.00
08.03.2017,470.00
09.03.2017,653.00
10.03.2017,1247.00
11.03.2017,1383.00
12.03.2017,2093.00
13.03.2017,1525.00
14.03.2017,1522.00
15.03.2017,1472.00
16.03.2017,2312.00
17.03.2017,903.00
18.03.2017,210.00
19.03.2017,579.00
20.03.2017,968.00
21.03.2017,880.00
22.03.2017,1368.00
23.03.2017,1815.00
24.03.2017,1789.00
25.03.2017,2364.00
26.03.2017,2902.00
27.03.2017,2053.00
28.03.2017,2360.00
29.03.2017,1439.00
30.03.2017,2159.00
31.03.2017,2492.00
01.04.2017,1213.00
02.04.2017,2832.00
03.04.2017,1748.00
04.04.2017,1998.00
05.04.2017,1536.00
06.04.2017,1173.00
07.04.2017,1287.00
08.04.2017,1443.00
09.04.2017,4203.00
10.04.2017,1363.00
11.04.2017,1429.00
12.04.2017,1324.00
13.04.2017,954.00
14.04.2017,1183.00
15.04.2017,386.00
16.04.2017,504.00
17.04.2017,631.00
18.04.2017,877.00
19.04.2017,1142.00
20.04.2017,1384.00
21.04.2017,963.00
22.04.2017,692.00
23.04.2017,1260.00
24.04.2017,1592.00
25.04.2017,981.00
26.04.2017,1295.00
27.04.2017,1539.00
28.04.2017,1176.00
29.04.2017,1209.00
30.04.2017,3092.00
01.05.2017,237.00
02.05.2017,774.00
03.05.2017,1113.00
04.05.2017,1085.00
05.05.2017,1398.00
06.05.2017,2610.00
07.05.2017,1762.00
08.05.2017,1213.00
09.05.2017,1877.00
10.05.2017,2453.00
11.05.2017,1807.00
12.05.2017,1254.00
13.05.2017,1585.00
14.05.2017,1444.00
15.05.2017,2659.00
16.05.2017,2890.00
17.05.2017,3248.00
18.05.2017,1206.00
19.05.2017,653.00
20.05.2017,1767.00
21.05.2017,4064.00
22.05.2017,2736.00
23.05.2017,2481.00
24.05.2017,2247.00
25.05.2017,4741.00
26.05.2017,2875.00
27.05.2017,2808.00
28.05.2017,2642.00
29.05.2017,2497.00
30.05.2017,2204.00
31.05.2017,2634.00
01.06.2017,2857.00
02.06.2017,2064.00
03.06.2017,1595.00
04.06.2017,2214.00
05.06.2017,3776.00
06.06.2017,1136.00
07.06.2017,1205.00
08.06.2017,1975.00
09.06.2017,1452.00
10.06.2017,2782.00
11.06.2017,3379.00
12.06.2017,1970.00
13.06.2017,2183.00
14.06.2017,2843.00
15.06.2017,3172.00
16.06.2017,1644.00
17.06.2017,1893.00
18.06.2017,3973.00
19.06.2017,2918.00
20.06.2017,2899.00
21.06.2017,3037.00
22.06.2017,2173.00
23.06.2017,2294.00
24.06.2017,1848.00
25.06.2017,1816.00
26.06.2017,2434.00
27.06.2017,1736.00
28.06.2017,1290.00
29.06.2017,1501.00
30.06.2017,1533.00
01.07.2017,414.00
02.07.2017,1381.00
03.07.2017,2617.00
04.07.2017,2780.00
05.07.2017,3264.00
06.07.2017,2410.00
07.07.2017,2595.00
08.07.2017,2666.00
09.07.2017,3137.00
10.07.2017,1375.00
11.07.2017,2174.00
12.07.2017,798.00
13.07.2017,2616.00
14.07.2017,1604.00
15.07.2017,2317.00
16.07.2017,2011.00
17.07.2017,1868.00
18.07.2017,3141.00
19.07.2017,1830.00
20.07.2017,1318.00
21.07.2017,2741.00
22.07.2017,2291.00
23.07.2017,1866.00
24.07.2017,774.00
25.07.2017,476.00
26.07.2017,1680.00
27.07.2017,1626.00
28.07.2017,1709.00
29.07.2017,1696.00
30.07.2017,2574.00
31.07.2017,2416.00
01.08.2017,1273.00
02.08.2017,2157.00
03.08.2017,1490.00
04.08.2017,1969.00
05.08.2017,918.00
06.08.2017,3057.00
07.08.2017,3074.00
08.08.2017,1195.00
09.08.2017,2340.00
10.08.2017,446.00
11.08.2017,752.00
12.08.2017,519.00
13.08.2017,3124.00
14.08.2017,2948.00
15.08.2017,1376.00
16.08.2017,2474.00
17.08.2017,1515.00
18.08.2017,563.00
19.08.2017,1194.00
20.08.2017,1730.00
21.08.2017,2298.00
22.08.2017,2992.00
23.08.2017,3391.00
24.08.2017,2395.00
25.08.2017,2079.00
26.08.2017,2047.00
27.08.2017,3220.00
28.08.2017,2861.00
29.08.2017,3148.00
30.08.2017,1972.00
31.08.2017,1091.00
01.09.2017,1863.00
02.09.2017,1302.00
03.09.2017,3204.00
04.09.2017,2245.00
05.09.2017,1994.00
06.09.2017,1376.00
07.09.2017,1644.00
08.09.2017,857.00
09.09.2017,585.00
10.09.2017,2378.00
11.09.2017,1148.00
12.09.2017,1131.00
13.09.2017,808.00
14.09.2017,858.00
15.09.2017,1107.00
16.09.2017,949.00
17.09.2017,1387.00
18.09.2017,1103.00
19.09.2017,1148.00
20.09.2017,1424.00
21.09.2017,1987.00
22.09.2017,1836.00
23.09.2017,1590.00
24.09.2017,1902.00
25.09.2017,1696.00
26.09.2017,1905.00
27.09.2017,2301.00
28.09.2017,1482.00
29.09.2017,1804.00
30.09.2017,320.00
01.10.2017,1938.00
02.10.2017,1015.00
03.10.2017,1080.00
04.10.2017,1413.00
05.10.2017,911.00
06.10.2017,877.00
07.10.2017,491.00
08.10.2017,573.00
09.10.2017,1026.00
10.10.2017,1002.00
11.10.2017,1409.00
12.10.2017,1512.00
13.10.2017,1541.00
14.10.2017,2603.00
15.10.2017,4155.00
16.10.2017,2390.00
17.10.2017,2074.00
18.10.2017,2236.00
19.10.2017,1923.00
20.10.2017,965.00
21.10.2017,677.00
22.10.2017,520.00
23.10.2017,1012.00
24.10.2017,909.00
25.10.2017,1396.00
26.10.2017,1278.00
27.10.2017,851.00
28.10.2017,421.00
29.10.2017,528.00
30.10.2017,973.00
31.10.2017,681.00
01.11.2017,1537.00
02.11.2017,1032.00
03.11.2017,1113.00
04.11.2017,1133.00
05.11.2017,449.00
06.11.2017,1105.00
07.11.2017,1137.00
08.11.2017,889.00
09.11.2017,1098.00
10.11.2017,794.00
11.11.2017,324.00
12.11.2017,301.00
13.11.2017,1103.00
14.11.2017,1063.00
15.11.2017,1025.00
16.11.2017,1127.00
17.11.2017,1196.00
18.11.2017,455.00
19.11.2017,703.00
20.11.2017,625.00
21.11.2017,749.00
22.11.2017,1417.00
23.11.2017,1043.00
24.11.2017,577.00
25.11.2017,399.00
26.11.2017,453.00
27.11.2017,534.00
28.11.2017,963.00
29.11.2017,990.00
30.11.2017,658.00
01.12.2017,655.00
