Datum,Zaehlerstand
14.04.2020,2214
15.04.2020,2850
16.04.2020,3346
17.04.2020,3364
18.04.2020,1692
19.04.2020,1910
20.04.2020,3111
21.04.2020,3253
22.04.2020,3443
23.04.2020,3546
24.04.2020,3158
25.04.2020,2149
26.04.2020,2526
27.04.2020,3398
28.04.2020,2294
29.04.2020,2463
30.04.2020,1912
01.05.2020,1377
02.05.2020,835
03.05.2020,2072
04.05.2020,2620
05.05.2020,3429
06.05.2020,3527
07.05.2020,3691
08.05.2020,3466
09.05.2020,2515
10.05.2020,1451
11.05.2020,2337
12.05.2020,3006
13.05.2020,2997
14.05.2020,3342
15.05.2020,3252
16.05.2020,2356
17.05.2020,2651
18.05.2020,3616
19.05.2020,3842
20.05.2020,3614
21.05.2020,2852
22.05.2020,2523
23.05.2020,1838
24.05.2020,1448
25.05.2020,3282
26.05.2020,4034
27.05.2020,3946
28.05.2020,3908
29.05.2020,3692
30.05.2020,2374
31.05.2020,2585
01.06.2020,2641
02.06.2020,3854
03.06.2020,3879
04.06.2020,2243
05.06.2020,1905
06.06.2020,2277
07.06.2020,2064
08.06.2020,3542
09.06.2020,3661
10.06.2020,3097
11.06.2020,2058
12.06.2020,3445
13.06.2020,2110
14.06.2020,1643
15.06.2020,3576
16.06.2020,2619
17.06.2020,3158
18.06.2020,3421
19.06.2020,3669
20.06.2020,2366
21.06.2020,2517
22.06.2020,3872
23.06.2020,4441
24.06.2020,4431
25.06.2020,4245
26.06.2020,3719
27.06.2020,1990
28.06.2020,1831
29.06.2020,2501
30.06.2020,3662
01.07.2020,2364
02.07.2020,3383
03.07.2020,3156
04.07.2020,2071
05.07.2020,1749
06.07.2020,3041
07.07.2020,3557
08.07.2020,1507
09.07.2020,2567
10.07.2020,2512
11.07.2020,2068
12.07.2020,2317
13.07.2020,3632
14.07.2020,3095
15.07.2020,3273
16.07.2020,2009
17.07.2020,2908
18.07.2020,2328
19.07.2020,2420
20.07.2020,3229
21.07.2020,3842
22.07.2020,3725
23.07.2020,3772
24.07.2020,2978
25.07.2020,2030
26.07.2020,1885
27.07.2020,3173
28.07.2020,3526
29.07.2020,3689
30.07.2020,3751
31.07.2020,3116
01.08.2020,1856
02.08.2020,2152
03.08.2020,3365
04.08.2020,3954
05.08.2020,3851
06.08.2020,3816
07.08.2020,3261
08.08.2020,2206
09.08.2020,1891
10.08.2020,3615
11.08.2020,3818
12.08.2020,3195
13.08.2020,3531
14.08.2020,3252
15.08.2020,2030
16.08.2020,2173
17.08.2020,3055
18.08.2020,3847
19.08.2020,4241
20.08.2020,4069
21.08.2020,3635
22.08.2020,2421
23.08.2020,1915
24.08.2020,3586
25.08.2020,3741
26.08.2020,2465
27.08.2020,3837
28.08.2020,3309
29.08.2020,2040
30.08.2020,1922
31.08.2020,3411
01.09.2020,3999
02.09.2020,4312
03.09.2020,3010
04.09.2020,2837
05.09.2020,1888
06.09.2020,1987
07.09.2020,3860
08.09.2020,4011
09.09.2020,3846
10.09.2020,4183
11.09.2020,3787
12.09.2020,2446
13.09.2020,2556
14.09.2020,4069
15.09.2020,4319
16.09.2020,4321
17.09.2020,4184
18.09.2020,3714
19.09.2020,2447
20.09.2020,2451
21.09.2020,4115
22.09.2020,4456
23.09.2020,4099
24.09.2020,3585
25.09.2020,2886
26.09.2020,874
27.09.2020,1321
28.09.2020,2840
29.09.2020,3311
30.09.2020,3550
01.10.2020,3091
02.10.2020,2934
03.10.2020,927
04.10.2020,1211
05.10.2020,2723
06.10.2020,2748
07.10.2020,2839
08.10.2020,3496
09.10.2020,2720
10.10.2020,1442
11.10.2020,1459
12.10.2020,2327
13.10.2020,2903
14.10.2020,2658
15.10.2020,2556
16.10.2020,2302
17.10.2020,1194
18.10.2020,1324
19.10.2020,3340
20.10.2020,3072
21.10.2020,2247
22.10.2020,2657
23.10.2020,1785
24.10.2020,1518
25.10.2020,879
26.10.2020,3068
27.10.2020,3135
28.10.2020,3059
29.10.2020,2598
30.10.2020,2592
31.10.2020,1870
01.11.2020,1117
02.11.2020,2759
03.11.2020,3213
04.11.2020,3085
05.11.2020,2834
06.11.2020,2795
07.11.2020,1634
08.11.2020,1414
09.11.2020,2842
10.11.2020,3251
