Datum,Zaehlerstand
04.12.2017,2143
05.12.2017,2491
06.12.2017,2589
07.12.2017,2305
08.12.2017,1968
09.12.2017,1324
10.12.2017,495
11.12.2017,1802
12.12.2017,2246
13.12.2017,1862
14.12.2017,1972
15.12.2017,2295
16.12.2017,1677
17.12.2017,1015
18.12.2017,1938
19.12.2017,2215
20.12.2017,2066
21.12.2017,2115
22.12.2017,1838
23.12.2017,1862
24.12.2017,627
25.12.2017,550
26.12.2017,544
27.12.2017,1453
28.12.2017,1562
29.12.2017,1422
30.12.2017,1282
31.12.2017,871
01.01.2018,603
02.01.2018,1642
03.01.2018,1306
04.01.2018,1657
05.01.2018,2119
06.01.2018,1950
07.01.2018,1386
08.01.2018,2485
09.01.2018,2610
10.01.2018,2568
11.01.2018,2654
12.01.2018,2527
13.01.2018,2064
14.01.2018,1268
15.01.2018,2127
16.01.2018,1921
17.01.2018,1615
18.01.2018,1601
19.01.2018,2178
20.01.2018,1283
21.01.2018,1015
22.01.2018,2070
23.01.2018,2433
24.01.2018,2637
25.01.2018,1921
26.01.2018,2450
27.01.2018,2191
28.01.2018,1201
29.01.2018,2507
30.01.2018,2746
31.01.2018,1895
01.02.2018,2420
02.02.2018,2067
03.02.2018,1883
04.02.2018,1089
05.02.2018,2444
06.02.2018,2030
07.02.2018,2088
08.02.2018,1104
09.02.2018,1470
10.02.2018,1192
11.02.2018,621
12.02.2018,630
13.02.2018,1530
14.02.2018,2133
15.02.2018,1301
16.02.2018,1964
17.02.2018,1640
18.02.2018,1113
19.02.2018,2208
20.02.2018,2267
21.02.2018,2252
22.02.2018,2133
23.02.2018,2237
24.02.2018,1541
25.02.2018,900
26.02.2018,1866
27.02.2018,1834
28.02.2018,1850
01.03.2018,1780
02.03.2018,1680
03.03.2018,1138
04.03.2018,960
05.03.2018,2333
06.03.2018,2433
07.03.2018,2239
08.03.2018,1940
09.03.2018,2224
10.03.2018,1962
11.03.2018,1277
12.03.2018,2194
13.03.2018,1334
14.03.2018,2609
15.03.2018,2497
16.03.2018,1717
17.03.2018,1336
18.03.2018,921
19.03.2018,2187
20.03.2018,2110
21.03.2018,3061
22.03.2018,1802
23.03.2018,2362
24.03.2018,1978
25.03.2018,1498
26.03.2018,2515
