Datum,Zaehlerstand
26.10.2017,1926
27.10.2017,1315
28.10.2017,645
29.10.2017,630
30.10.2017,1274
31.10.2017,716
01.11.2017,1392
02.11.2017,2593
03.11.2017,1411
04.11.2017,1248
05.11.2017,2104
06.11.2017,1950
07.11.2017,1948
08.11.2017,1835
09.11.2017,1865
10.11.2017,1413
11.11.2017,410
12.11.2017,362
13.11.2017,1868
14.11.2017,2377
15.11.2017,1845
16.11.2017,1855
17.11.2017,1764
18.11.2017,867
19.11.2017,712
20.11.2017,1172
21.11.2017,1255
22.11.2017,2082
23.11.2017,2916
24.11.2017,952
25.11.2017,588
26.11.2017,1691
27.11.2017,1025
28.11.2017,1539
29.11.2017,1610
30.11.2017,1100
01.12.2017,1095
02.12.2017,583
03.12.2017,213
04.12.2017,1160
05.12.2017,1475
06.12.2017,1639
07.12.2017,1455
08.12.2017,1037
09.12.2017,352
10.12.2017,506
11.12.2017,886
12.12.2017,1280
13.12.2017,1140
14.12.2017,1017
15.12.2017,1132
16.12.2017,1386
17.12.2017,412
18.12.2017,839
19.12.2017,1079
20.12.2017,1064
21.12.2017,951
22.12.2017,573
23.12.2017,866
24.12.2017,319
25.12.2017,364
26.12.2017,296
27.12.2017,463
28.12.2017,466
29.12.2017,385
30.12.2017,316
31.12.2017,459
01.01.2018,288
02.01.2018,548
03.01.2018,309
04.01.2018,529
05.01.2018,868
06.01.2018,623
07.01.2018,630
08.01.2018,1665
09.01.2018,1774
10.01.2018,1507
11.01.2018,1677
12.01.2018,1403
13.01.2018,898
14.01.2018,2323
15.01.2018,1401
16.01.2018,1103
17.01.2018,894
18.01.2018,628
19.01.2018,1069
20.01.2018,399
21.01.2018,599
22.01.2018,1153
23.01.2018,1499
24.01.2018,1733
25.01.2018,1088
26.01.2018,1298
27.01.2018,2673
28.01.2018,723
29.01.2018,1322
30.01.2018,1792
31.01.2018,1059
01.02.2018,1401
02.02.2018,1775
03.02.2018,687
04.02.2018,534
05.02.2018,1373
06.02.2018,1185
07.02.2018,900
08.02.2018,636
09.02.2018,632
10.02.2018,363
11.02.2018,272
12.02.2018,425
13.02.2018,894
14.02.2018,1339
15.02.2018,458
16.02.2018,1059
17.02.2018,1917
18.02.2018,1001
19.02.2018,1207
20.02.2018,1275
21.02.2018,1431
22.02.2018,1316
23.02.2018,1182
24.02.2018,661
25.02.2018,623
26.02.2018,1089
27.02.2018,1000
28.02.2018,970
01.03.2018,821
02.03.2018,793
03.03.2018,249
04.03.2018,2074
05.03.2018,1496
06.03.2018,1694
07.03.2018,1371
08.03.2018,1223
09.03.2018,1317
10.03.2018,920
11.03.2018,1062
12.03.2018,1408
13.03.2018,844
14.03.2018,1884
15.03.2018,1707
16.03.2018,1036
17.03.2018,304
18.03.2018,1485
19.03.2018,1413
20.03.2018,1285
21.03.2018,2325
22.03.2018,910
23.03.2018,1298
24.03.2018,1200
25.03.2018,1585
26.03.2018,1485
27.03.2018,1038
28.03.2018,699
29.03.2018,1075
30.03.2018,1219
31.03.2018,1011
01.04.2018,161
02.04.2018,811
03.04.2018,1153
04.04.2018,1115
05.04.2018,1178
06.04.2018,1926
07.04.2018,3711
08.04.2018,2966
09.04.2018,3354
10.04.2018,4238
11.04.2018,2052
12.04.2018,3212
13.04.2018,2627
14.04.2018,2209
15.04.2018,2456
16.04.2018,3553
17.04.2018,4394
18.04.2018,4583
19.04.2018,4556
20.04.2018,4305
21.04.2018,2907
22.04.2018,3456
23.04.2018,3407
24.04.2018,3712
25.04.2018,2902
26.04.2018,2863
27.04.2018,3301
28.04.2018,1816
29.04.2018,1394
30.04.2018,1624
01.05.2018,1630
02.05.2018,3716
03.05.2018,3766
04.05.2018,3554
05.05.2018,4265
06.05.2018,3834
07.05.2018,4732
08.05.2018,5006
09.05.2018,4198
10.05.2018,1763
11.05.2018,2515
12.05.2018,2613
13.05.2018,287
14.05.2018,3386
15.05.2018,4537
16.05.2018,3083
17.05.2018,3347
18.05.2018,2865
19.05.2018,1774
20.05.2018,2245
21.05.2018,2482
22.05.2018,1837
23.05.2018,2070
24.05.2018,2066
25.05.2018,2445
26.05.2018,2915
27.05.2018,2179
28.05.2018,4550
29.05.2018,3765
30.05.2018,4482
31.05.2018,3704
01.06.2018,718
02.06.2018,1919
03.06.2018,3052
04.06.2018,4730
05.06.2018,4674
06.06.2018,5632
07.06.2018,4083
08.06.2018,2530
09.06.2018,2566
10.06.2018,2879
11.06.2018,3893
12.06.2018,2919
13.06.2018,3647
14.06.2018,3389
15.06.2018,3292
16.06.2018,2077
17.06.2018,2320
18.06.2018,3620
19.06.2018,3836
20.06.2018,5017
21.06.2018,3340
22.06.2018,2626
23.06.2018,1603
24.06.2018,2048
25.06.2018,3551
26.06.2018,4271
27.06.2018,4406
28.06.2018,4630
29.06.2018,4445
30.06.2018,3185
01.07.2018,3409
02.07.2018,4694
03.07.2018,5407
04.07.2018,3932
05.07.2018,4356
06.07.2018,3716
07.07.2018,2882
08.07.2018,3721
09.07.2018,3863
10.07.2018,3088
11.07.2018,3418
12.07.2018,4306
13.07.2018,4071
14.07.2018,2944
15.07.2018,3733
16.07.2018,4055
17.07.2018,3582
18.07.2018,3926
19.07.2018,3809
20.07.2018,3069
21.07.2018,2361
22.07.2018,3275
23.07.2018,2893
24.07.2018,3470
25.07.2018,3576
26.07.2018,3089
27.07.2018,3048
28.07.2018,1525
29.07.2018,3003
30.07.2018,2899
31.07.2018,3095
01.08.2018,2731
02.08.2018,2970
03.08.2018,2809
04.08.2018,2144
05.08.2018,2733
06.08.2018,2889
07.08.2018,3171
08.08.2018,1897
09.08.2018,1649
10.08.2018,2123
11.08.2018,1801
12.08.2018,2609
13.08.2018,2816
14.08.2018,1570
15.08.2018,2322
16.08.2018,3016
17.08.2018,1440
18.08.2018,2090
19.08.2018,2710
20.08.2018,2263
21.08.2018,2913
22.08.2018,3712
23.08.2018,3279
24.08.2018,1924
25.08.2018,2580
26.08.2018,3091
27.08.2018,2249
28.08.2018,3099
29.08.2018,2936
30.08.2018,3096
31.08.2018,2911
01.09.2018,2072
02.09.2018,2305
03.09.2018,2919
04.09.2018,3427
05.09.2018,3386
06.09.2018,2609
07.09.2018,2707
08.09.2018,1893
09.09.2018,2377
10.09.2018,3443
11.09.2018,3866
12.09.2018,3793
13.09.2018,2203
14.09.2018,2887
15.09.2018,1731
16.09.2018,4195
17.09.2018,3468
18.09.2018,3937
19.09.2018,3788
20.09.2018,3794
21.09.2018,2042
22.09.2018,1109
23.09.2018,229
24.09.2018,2373
25.09.2018,4273
26.09.2018,2999
27.09.2018,3120
28.09.2018,1967
29.09.2018,1890
30.09.2018,2037
01.10.2018,2136
02.10.2018,1757
03.10.2018,1331
04.10.2018,2439
05.10.2018,2755
06.10.2018,2374
07.10.2018,1354
08.10.2018,4538
09.10.2018,3293
10.10.2018,3541
11.10.2018,3246
12.10.2018,2946
13.10.2018,2482
14.10.2018,2482
15.10.2018,2833
16.10.2018,2892
17.10.2018,2713
18.10.2018,2353
19.10.2018,1933
20.10.2018,1347
21.10.2018,1790
22.10.2018,1842
23.10.2018,1943
24.10.2018,1581
25.10.2018,1921
26.10.2018,1535
27.10.2018,2522
28.10.2018,961
29.10.2018,2332
30.10.2018,1600
31.10.2018,3471
01.11.2018,588
02.11.2018,1914
03.11.2018,1284
04.11.2018,991
05.11.2018,2557
06.11.2018,3009
07.11.2018,2937
08.11.2018,2821
09.11.2018,2448
10.11.2018,1682
11.11.2018,731
12.11.2018,1952
13.11.2018,2649
14.11.2018,2833
15.11.2018,2613
16.11.2018,2297
17.11.2018,1319
18.11.2018,1220
19.11.2018,2145
20.11.2018,2226
21.11.2018,2334
22.11.2018,2272
23.11.2018,2076
24.11.2018,442
25.11.2018,564
26.11.2018,2150
27.11.2018,2254
28.11.2018,1969
29.11.2018,1631
30.11.2018,1866
01.12.2018,2268
02.12.2018,504
03.12.2018,1634
04.12.2018,2061
05.12.2018,2061
06.12.2018,1848
07.12.2018,1355
08.12.2018,456
09.12.2018,439
10.12.2018,1638
11.12.2018,1956
12.12.2018,2104
13.12.2018,1992
14.12.2018,2778
15.12.2018,605
16.12.2018,308
17.12.2018,2293
18.12.2018,1798
19.12.2018,1907
20.12.2018,1503
21.12.2018,1489
22.12.2018,541
23.12.2018,435
24.12.2018,307
25.12.2018,341
26.12.2018,350
27.12.2018,544
28.12.2018,690
29.12.2018,369
30.12.2018,528
31.12.2018,360
01.01.2019,173
02.01.2019,835
03.01.2019,834
04.01.2019,744
05.01.2019,417
06.01.2019,505
07.01.2019,1730
08.01.2019,1445
09.01.2019,1814
10.01.2019,1886
11.01.2019,1130
12.01.2019,725
13.01.2019,235
14.01.2019,1355
15.01.2019,1906
16.01.2019,2038
17.01.2019,1487
18.01.2019,1595
19.01.2019,982
20.01.2019,740
21.01.2019,1627
22.01.2019,1552
23.01.2019,785
24.01.2019,849
25.01.2019,832
26.01.2019,566
27.01.2019,408
28.01.2019,860
29.01.2019,1744
30.01.2019,968
31.01.2019,499
01.02.2019,428
02.02.2019,201
03.02.2019,631
04.02.2019,1299
05.02.2019,1454
06.02.2019,1622
07.02.2019,1482
08.02.2019,2675
09.02.2019,786
10.02.2019,281
11.02.2019,1369
12.02.2019,1678
13.02.2019,1794
14.02.2019,2025
15.02.2019,2049
16.02.2019,1738
17.02.2019,2009
18.02.2019,2367
19.02.2019,2024
20.02.2019,2150
21.02.2019,2052
22.02.2019,1512
23.02.2019,3271
24.02.2019,1939
25.02.2019,2638
26.02.2019,2807
27.02.2019,2784
28.02.2019,1146
01.03.2019,671
02.03.2019,686
03.03.2019,351
04.03.2019,342
05.03.2019,902
06.03.2019,1843
07.03.2019,1531
08.03.2019,1337
09.03.2019,2164
10.03.2019,260
11.03.2019,827
12.03.2019,1521
13.03.2019,1031
14.03.2019,872
15.03.2019,878
16.03.2019,552
17.03.2019,586
18.03.2019,1691
19.03.2019,2247
20.03.2019,2251
21.03.2019,2781
22.03.2019,2809
23.03.2019,1157
24.03.2019,1561
25.03.2019,1631
26.03.2019,2007
27.03.2019,2227
28.03.2019,2184
29.03.2019,2614
30.03.2019,2383
31.03.2019,3677
01.04.2019,3475
02.04.2019,2635
03.04.2019,1816
04.04.2019,2060
05.04.2019,2293
06.04.2019,1672
07.04.2019,3157
08.04.2019,2827
09.04.2019,2987
10.04.2019,3491
11.04.2019,3120
12.04.2019,2155
13.04.2019,846
14.04.2019,1278
15.04.2019,4322
16.04.2019,2800
17.04.2019,1828
18.04.2019,2509
19.04.2019,2346
20.04.2019,1736
21.04.2019,1840
22.04.2019,2378
23.04.2019,2776
24.04.2019,2308
25.04.2019,2191
26.04.2019,3282
27.04.2019,566
28.04.2019,1104
29.04.2019,2963
30.04.2019,3509
01.05.2019,2652
02.05.2019,2702
03.05.2019,2342
04.05.2019,863
05.05.2019,870
06.05.2019,2617
07.05.2019,3202
08.05.2019,1875
09.05.2019,2644
10.05.2019,1874
11.05.2019,698
12.05.2019,3953
13.05.2019,3623
14.05.2019,4008
15.05.2019,4064
16.05.2019,3186
17.05.2019,2270
18.05.2019,1885
19.05.2019,1804
20.05.2019,2638
21.05.2019,1160
22.05.2019,3346
23.05.2019,3975
24.05.2019,3553
25.05.2019,2366
26.05.2019,2188
