Datum,Zaehlerstand
27.09.2019,3526
28.09.2019,1818
29.09.2019,1435
30.09.2019,3557
01.10.2019,2960
02.10.2019,3634
03.10.2019,1556
04.10.2019,1665
05.10.2019,1652
06.10.2019,500
07.10.2019,3769
08.10.2019,2364
09.10.2019,3638
10.10.2019,4133
11.10.2019,3523
12.10.2019,2536
13.10.2019,2674
14.10.2019,4668
15.10.2019,3611
16.10.2019,3135
17.10.2019,3056
18.10.2019,2545
19.10.2019,1079
20.10.2019,594
21.10.2019,3427
22.10.2019,3735
23.10.2019,4146
24.10.2019,4079
25.10.2019,3539
26.10.2019,2660
27.10.2019,1296
28.10.2019,4109
29.10.2019,4462
30.10.2019,4238
31.10.2019,3970
01.11.2019,670
02.11.2019,1170
03.11.2019,1247
04.11.2019,3498
05.11.2019,3586
06.11.2019,2698
07.11.2019,3423
08.11.2019,3476
09.11.2019,1744
10.11.2019,1581
11.11.2019,2345
12.11.2019,3107
13.11.2019,3629
14.11.2019,3673
15.11.2019,3125
16.11.2019,1708
17.11.2019,953
18.11.2019,1906
19.11.2019,2757
20.11.2019,3472
21.11.2019,3400
22.11.2019,2772
23.11.2019,1779
24.11.2019,1645
25.11.2019,3601
26.11.2019,3752
27.11.2019,3486
28.11.2019,2631
29.11.2019,3119
30.11.2019,1728
01.12.2019,1092
02.12.2019,3043
03.12.2019,3486
04.12.2019,3697
05.12.2019,3613
06.12.2019,1967
07.12.2019,1378
08.12.2019,887
09.12.2019,2599
10.12.2019,3442
11.12.2019,2093
12.12.2019,3372
13.12.2019,1575
14.12.2019,964
15.12.2019,1240
16.12.2019,2636
17.12.2019,3669
18.12.2019,3671
19.12.2019,3577
20.12.2019,2572
21.12.2019,1659
22.12.2019,643
23.12.2019,1161
24.12.2019,286
25.12.2019,256
26.12.2019,395
27.12.2019,982
28.12.2019,884
29.12.2019,728
30.12.2019,1296
31.12.2019,702
01.01.2020,539
02.01.2020,1332
03.01.2020,1221
04.01.2020,1067
05.01.2020,1061
06.01.2020,2959
07.01.2020,3496
08.01.2020,3098
09.01.2020,2340
10.01.2020,1914
11.01.2020,1798
12.01.2020,1206
13.01.2020,3462
14.01.2020,3764
15.01.2020,3789
16.01.2020,3996
17.01.2020,2842
18.01.2020,1665
19.01.2020,1208
20.01.2020,3396
21.01.2020,3568
22.01.2020,3113
23.01.2020,3312
24.01.2020,2752
25.01.2020,1472
26.01.2020,1489
27.01.2020,2518
28.01.2020,2559
29.01.2020,3124
30.01.2020,3316
31.01.2020,3162
01.02.2020,963
02.02.2020,903
03.02.2020,2803
04.02.2020,2432
05.02.2020,3365
06.02.2020,3193
07.02.2020,3085
08.02.2020,1433
09.02.2020,701
10.02.2020,922
11.02.2020,2180
12.02.2020,2745
13.02.2020,2307
14.02.2020,2373
15.02.2020,1779
16.02.2020,1175
17.02.2020,2954
18.02.2020,3006
19.02.2020,2833
20.02.2020,1292
21.02.2020,1595
22.02.2020,1050
23.02.2020,407
24.02.2020,827
25.02.2020,1759
26.02.2020,1411
27.02.2020,1713
28.02.2020,2266
29.02.2020,1169
01.03.2020,1153
02.03.2020,2363
03.03.2020,2903
04.03.2020,2792
05.03.2020,1996
06.03.2020,1744
07.03.2020,1693
08.03.2020,1202
09.03.2020,2981
10.03.2020,2177
11.03.2020,1868
12.03.2020,2894
13.03.2020,2439
14.03.2020,1788
15.03.2020,2023
16.03.2020,3133
17.03.2020,3236
18.03.2020,2892
19.03.2020,2399
20.03.2020,1699
21.03.2020,1394
22.03.2020,1448
23.03.2020,1744
24.03.2020,1940
25.03.2020,2082
26.03.2020,2180
27.03.2020,2339
28.03.2020,2291
29.03.2020,526
30.03.2020,1771
31.03.2020,2162
01.04.2020,2362
02.04.2020,2156
03.04.2020,1734
04.04.2020,2214
05.04.2020,2620
06.04.2020,2882
